Unnamed: 0,goods_id,goods_name,goods_price,goods_store,goods_commit
1,100009149676,ConceptD3九代标压英特尔酷睿i7 15.6英寸轻薄创意设计师本 笔记本电脑 (16G 512G SSD GTX1650 高色域屏 ),7499.0,宏碁京东自营旗舰店,2900+条评价
2,48125745396,壹号本（3Pro铂金版）8.4英寸2K屏十代酷睿i7-10510Y掌上迷你电脑超薄笔记本电脑商务轻薄 铂金色 16G+512G,8019.0,壹号本旗舰店,1300+条评价
3,12455550990,攀升IPASON AMD锐龙R3 3200G四核APU家用办公企采台式电脑主机/DIY组装机,1588.0,攀升DIY电脑旗舰店,3000+条评价
4,100006093447,京天（KOTIN）飞速商务家用办公台式电脑整机（i5 10400F 8G 2G独显 240G SSD 键鼠套装）23.8英寸整机,3199.0,京天京东自营官方旗舰店,800+条评价
5,66415702796,华为荣耀笔记本电脑MagicBook Pro 16.1英寸商务办公轻薄便携本超薄学生网课本超极本游戏 Pro款R5-3550H 16G 512G 标配 冰河银 WIN10系统 高色域 100%sRGB,4499.0,洁创数码专营店,1300+条评价
6,53831313327,奥珀特酷睿i5 9400f游戏电脑主机高配吃鸡独显组装台式机商用家用网吧英雄联盟LOL整机全套显示器 套餐二酷睿i5/960 4G独显/8G/256G,2599.0,奥珀电脑专营店,3300+条评价
7,33950552703,【高色域高配版】联想小新Air15 2021款 锐龙版 超轻薄笔记本电脑 全面屏 学生办公设计游戏本 八核R7-4800U 16G 1TB固态 定制 深空灰色,5988.0,联想华东授权专卖店,3.6万+条评价
8,52732210013,Apple苹果 2020新款MacBook Air 13.3英寸 17款超薄笔记本电脑 银色 20款 256G 官方标配,6888.0,APPLE翔合专卖店,4500+条评价
9,32673068321,惠普（hp）星14系列【11十一代酷睿新品】14英寸窄边框轻薄便携金属学生办公手提笔记本电脑 月光银【i5 1135g7 mx450/高清屏】 标配一：16g/512g固态【背...,5569.0,惠普蓝星专卖店,7000+条评价
10,23388780571,亚当贝尔 酷睿i5/i7/GTX1650 4G独显 办公游戏迷你家用组装吃鸡台式机电脑主机整机 主机+24英寸显示器整套全套 配置四（i7级六核+4G独显+16G 吃鸡）,2299.0,亚当贝尔电脑旗舰店,1.8万+条评价
11,100014982924,联想（Lenovo）扬天威6 2020款 英特尔酷睿i5 14英寸窄边框轻薄学生办公游戏笔记本电脑 套装丨i5 8G 512G 2G+无线鼠标+双肩包,4399.0,联想严选授权专卖店,4500+条评价
12,24209240790,联想商用ThinkCentre K70办公电脑小机箱I5-9400F/8G/128G+1T/2G独显/无光驱/win10H,3635.0,联想商用自营旗舰店,800+条评价
13,100013599182,华为荣耀笔记本电脑MagicBook 14/15英寸超薄本轻薄本学生商务办公手提笔记本电脑 商务款14英寸R5-3500U 8G 256G,4149.0,金博盛笔记本专营店,3.5万+条评价
14,21235096379,外星人(Alienware)R11 水冷游戏台式电脑主机(10900K 64G 2TSSD 2T RTX2080Ti 11G )白,40999.0,外星人京东自营旗舰店,1100+条评价
15,4820171,联想V14 2020款14英寸高性能十代酷睿i7窄边框超薄本轻薄学生超极本商务办公手提游戏笔记本电脑 定制 i7-1065G7 12G 512G+1T MX350 2G独显 全高清屏 星空灰,6899.0,联想扬天京东自营授权旗舰店,900+条评价
16,7377888,Apple苹果 新款MacBook Pro13.3英寸超薄笔记本电脑支持Air drop 20款 标配 256G 银色,9288.0,APPLE翔合专卖店,1万+条评价
17,49836308139,攀升 P42 升10代i7 10700F八核/RTX2060 6G/512G SSD/高频16G吃鸡游戏台式DIY组装电脑主机京东游戏UPC,6499.0,IPASON攀升电脑京东自营旗舰店,4700+条评价
18,61233151900,英特尔哈迪斯冥王峡谷 酷睿i7-8809G 独立显卡（NUC8i7HVK2）,5999.0,英特尔京东自营旗舰店,9300+条评价
19,100012060886,【定制Win7专业版系统】联想台式机 扬天M系列（M4900K升级版）商用办公台式电脑 税控电脑主机   主机+19.5英寸商用显示器 定制：i7-8700 8G 1T D 2G W7,5999.0,联想扬天华南授权专卖店,8900+条评价
20,55273379552,联想V340 2020款14英寸高端性能十代酷睿i7超薄本全面屏学生商务办公轻薄游戏手提笔记本电脑 定制i7-10510U 8G 512G+1T 2G独显 IPS全高清屏 星空灰,6799.0,联想扬天京东自营授权旗舰店,1200+条评价
21,65874058198,华为荣耀笔记本电脑MagicBook pro/14/15全面屏超薄本轻薄本便携学生商务办公本超极本 【14英寸】i5-8265U+16+512,5299.0,荣耀策山专卖店,1.4万+条评价
22,10021304189172,联想ThinkPad S3锋芒（03CD）英特尔酷睿i5 14英寸轻薄笔记本电脑（i5-8265U 8G 512GSSD FHD 2G独显）钛度灰,5499.0,ThinkPad京东自营旗舰店,4200+条评价
23,13760780684,戴尔（DELL）旗舰店 灵越7490/7400 14英寸全面屏超轻薄设计师固态笔记本电脑 7490-1725银 i7 16G MX250,7999.0,戴尔官方旗舰店,1800+条评价
24,10021049364188,华为荣耀笔记本电脑MagicBook 14 2020年超轻薄便携商务办公学生游戏本手提电脑 14|银|升级版 R5/16G/512G固态,4499.0,荣耀方和专卖店,3900+条评价
25,10022136364902,联想ThinkPad X1隐士Extreme 三代 2020 15.6英寸GTX设计ibm笔记本电脑 i7-10750H 16G 1T 4K@1LCD 【内存升级方案】：升级至32G内存,17999.0,ThinkPad福建授权专卖店,90+条评价
26,52768333959,戴尔（DELL）灵越5000燃5493轻薄本14英寸办公学生手提商用笔记本电脑 i5-1035G1 8GB 256G固态推荐定制 【十代酷睿】皓月银 高性能核显 高清屏,3999.0,戴尔速达专卖店,1.2万+条评价
27,100006910960,华硕（ASUS）顽石6代14/15.6英寸轻薄便携商务办公笔记本电脑学生游戏本VivoBook15s 【14英寸】银i5-1035G1/MX330 配置三 8G/256G固态+1TB机械,4599.0,华硕金硕专卖店,8400+条评价
28,100002716275,台电（TECLAST）F5轻薄笔记本电脑8+256GB11.6英寸360°翻转触控全高清全贴合屏 标配,2199.0,台电京东自营官方旗舰店,70+条评价
29,63831733611,联想ThinkPad E系列 15.6英寸大屏轻薄笔记本电脑 游戏本 E15 0PCD(i5-10210u 高清独显) 【定制】8G内存 512G固态 W10,4999.0,ThinkPad华东授权专卖店,4300+条评价
30,33183389057,"京品电脑	
戴尔(DELL)灵越AIO 5491 英特尔酷睿i5 微边框高色域一体机台式电脑 23.8英寸(十代i5-10210U 8G 1T 独显)银",4999.0,戴尔京东自营官方旗舰店,3.9万+条评价
31,10021927118792,Apple iPad mini 5 2019年新款平板电脑 7.9英寸（256G WLAN版/A12芯片/Retina显示屏/MUU32CH/A）深空灰色,4090.0,Apple产品京东自营旗舰店,"去看二手
							58万+条评价"
32,10021544339980,下单送包鼠！戴尔（DELL）成就Vostro3000十代4核i5/i7Pcle固盘轻薄便携笔记本电脑 官方标配 1509黑十代i5/8G/256G固态/集显,3728.0,戴尔官方旗舰店,1600+条评价
33,100008923062,惠普（HP）星15系列/星14青春版笔记本电脑畅游人i5窄边框超极本轻薄便携学生游戏本 静谧银11代 i5 1135G7高清背光MX450 推荐五：16G/512G高速固态,6058.0,惠普蓝星专卖店,1.2万+条评价
34,100007443441,长城(Great Wall)  INTEL十代处理器 商用办公台式机电脑整机 主机+23.8显示器 十代赛扬G5900/8G/256G固态,2149.0,长城昱辰专卖店,400+条评价
35,21583021024,15.6英寸轻薄酷睿笔记本电脑游戏学生全面屏 超级本  上网本办公十代高性能便携手提电脑笔记本免息 银灰色 十代标配 5205U-【8G运行+128G固态】,2156.0,格莱富电脑旗舰店,5200+条评价
36,21005681065,京天 飞速 商务家用办公台式电脑主机（i5 10400 8G高频内存 480G SSD 键鼠套装 三年上门）,2699.0,京天京东自营官方旗舰店,600+条评价
37,52623520101,联想ThinkPad T490(12CD)英特尔酷睿i5 14英寸轻薄笔记本电脑(i5-10210U 8G 512GSSD 2G独显 WVA屏 人脸识别),8199.0,ThinkPad京东自营旗舰店,1.8万+条评价
38,51731884930,宁美国度 i5 9400F/10400/GTX1650/华硕主板台式游戏组装电脑/DIY主机 高配版【10400F+16G+512G】 9400F,4099.0,宁美官方旗舰店,1万+条评价
39,1112025429,一品国度 I5 9400F/860K/GTX1060/16G组装电脑主机办公台式游戏/DIY组装机 配置三 高端六核i5 9400F+网游推荐,1899.0,一品国度DIY旗舰店,4.2万+条评价
40,27631654906,华硕电脑 i5 9400F/10400F/GTX1660S吃鸡LOL游戏设计台式电脑主机diy组装机 华硕定制主机：规格五,4269.0,超信达DIY电脑旗舰店,5200+条评价
41,100007557607,天虹 迷你主机家用办公台式机四核微型电脑mini小主机 DIY微型PC 【套餐一】i5 7300/DDR4 8G/256G,1938.0,天虹电脑官方旗舰店,1900+条评价
42,100009972456,极途 新i5 9400F 升 10400/GTX1650 吃鸡直播游戏电脑主机办公设计家用DIY电脑,2799.0,极途电脑DIY旗舰店,2.2万+条评价
43,61111756223,联想(Lenovo)扬天M4610d 2020款英特尔酷睿九代i3四核 网课家用商务办公台式电脑整机 21.5英寸全高清屏 标配 i3-9100/4G/1T+128G固态,3499.0,联想扬天京东自营授权旗舰店,800+条评价
44,54099396045,"京品电脑	
联想小新Air14/15 2020锐龙版(全新7nm)八核超轻薄笔记本电脑 学生本商务设计游戏轻薄本 定制【R5 4600U 16G内存 256固态】灰",4699.0,联想航电授权专卖店,1.9万+条评价
45,20065609590,戴尔DELL XPS15-9500 15.6英寸英特尔酷睿i5超轻薄防蓝光全面屏设计轻奢笔记本电脑(十代i5-10300H 8G 512G)银 送两年碎屏保,13999.0,戴尔京东自营官方旗舰店,1.1万+条评价
46,100013429972,微软 Surface Laptop 3 轻薄本 典雅黑 13.5英寸 | i5 8G+256G G7显卡 | 2.2K触屏 高色域 3:2生产力 | 金属掌托 | CNC铣削一体成型,9728.0,微软京东自营官方旗舰店,"去看二手
							1.4万+条评价"
47,57505430431,惠普（HP）星14青春版 笔记本超轻薄微窄边框游戏学生本便携商务办公手提电脑 星空银：R3-3250U【14寸 IPS高清屏】 升级版：8G内存 512G固态【6倍提速】,3599.0,惠普宇熙世纪专卖店,2100+条评价
48,62710753916,宏华 i7四核八线程/GTX1650S 4G独显英雄联盟吃鸡游戏台式组装电脑主机整机全套 显示器+主机 配置二 I7四核八线程+十万跑分独显,1898.0,宏华组装电脑旗舰店,8700+条评价
49,100010959372,【酷睿九代网吧性能】嘉莱宝24-27英寸游戏电竞一体机电脑酷睿i3i5i7秒超台式机主机全套 【LOL全特效】I7四核+2G独显+8G 256G固态,3199.0,嘉人好授权旗舰店,5400+条评价
50,64062602388,联想ThinkPad T15(3HCD)英特尔酷睿i7 15.6英寸轻薄笔记本电脑(i7-10510U 16G 512GSSD 2G独显 FHD背光键盘),11999.0,ThinkPad京东自营旗舰店,200+条评价
51,100011720480,联想（Lenovo）小新air14 2020款 锐龙版 14英寸笔记本电脑超薄本学生本办公商务本 定制:锐龙R5-4600U/16G+256G高色域 【指纹识别 背光键盘 灰色】,4599.0,联想亿维授权专卖店,9400+条评价
52,1611929056,华为笔记本MateBook D 14 15超薄全面屏锐龙版轻薄本超极本游戏学生商务办公笔记本电脑 银｜D14 i7 16G+512G独显【现货】,6788.0,华为兴汇聚专卖店,1万+条评价
53,51648971224,联想ThinkPad S2 2020（00CD）英特尔酷睿i7 13.3英寸轻薄笔记本电脑（i7-10510U 16G 512G傲腾增强型SSD）黑,7699.0,ThinkPad京东自营旗舰店,1.7万+条评价
54,100016391138,华为荣耀MagicBook Pro笔记本电脑16.1英寸全面屏超薄本轻薄便携学生商务办公超极本 【20款Pro】R7-4800H+16+512,6099.0,荣耀策山专卖店,4900+条评价
55,100014278614,宏碁(Acer)新蜂鸟3 英特尔移动超能版 3:2生产力2K高清屏 MX350独显轻薄本 笔记本电脑(i5/8G/512G/Win10)银,4499.0,宏碁京东自营旗舰店,6100+条评价
0,69247330583,雷神（ThundeRobot）911黑武士Ⅱ 十代酷睿水冷吃鸡游戏台式电脑主机高端设计制图编程台式机 水冷十代i5-10400/GTX1650-4G 8GB内存 256GB NVMe+1TB机械,5199.0,雷神汇智云端专卖店,2200+条评价
1,100003947649,联想小新air14 14英寸2021酷睿11代i5超轻薄笔记本电脑学生青春超极本商务办公游戏本网课本 标配|11代i5 16G 512G固态 MX450 2G独显 金属机身,5999.0,联想育新授权专卖店,1.5万+条评价
2,47090668890,联想(Lenovo)Yoga A940英特尔酷睿i7 创意设计一体机台式电脑27英寸(i7-9700 16G 2T+1TB SSD 4G独显 )灰,14999.0,联想京东自营旗舰店,9100+条评价
3,12422667591,戴尔（DELL） OptiPlex7070MT商用办公绘图设计3D渲染建模主机酷睿游戏台式机电脑 7080MT I5-10500 4G 1T机械 集显,3499.0,戴尔商用瑞华专卖店,6500+条评价
4,100008858805,联想小新Air14 2020新款锐龙 超轻薄笔记本电脑游戏办公设计手提学生本 定制四核 R3-4300U 8G 512G固态 IPS全高清屏 精装升级 多档模式调节 深灰色,4299.0,联想德信专卖店,1万+条评价
5,100015164868,戴尔（DELL）OptiPlex 7050MT升级7070MT i7八核商用台式电脑主机 定制款 23.8英寸显示器 -E2417H i7-9700 8G 2T R5430-2G独显,5799.0,戴尔商用恒实专卖店,1100+条评价
6,10023415180997,戴尔dell灵越5401微边框高色域台式机一体机电脑家用办公23.8英寸（十一代i5-1135G7 8G 256GSSD）黑,5099.0,戴尔京东自营官方旗舰店,3.9万+条评价
7,100013951934,联想(Lenovo)扬天M6610d 英特尔酷睿九代i5六核商务家用网课办公台式电脑整机 单主机 定制 i5-9400/16G/1T+256G固态,4899.0,联想扬天京东自营授权旗舰店,200+条评价
8,100015646056,AOC AIO大师734 23.8英寸高清办公一体机台式电脑(十代i5-10400 8G 512GSSD 双频WiFi 3年上门 商务键鼠),4199.0,AOC电脑京东自营旗舰店,11万+条评价
9,100007266829,华硕 (ASUS) M4050/M5600新锐龙R7八核处理器轻薄便携笔记本电脑学习办公设计本手提 【14英寸】耀夜黑 R7-4700 配置一 16G 512G固态,4599.0,华硕金硕专卖店,400+条评价
10,100014278598,联想（Lenovo）商用台式电脑  M920T I9-9900/32G(16G*2)/2T+512/RX550X 4G/内置喇叭/400W/27英寸显示器,13999.0,,100+条评价
11,62764268651,京天(KOTIN)征服者7307十代酷睿i7设计师游戏台式电脑主机(i7 10700F 16G 500G SSD+1T RTX3070 8G独显),9999.0,京天京东自营官方旗舰店,800+条评价
12,55529527814,联想ThinkBook Plus(0ACD)英特尔酷睿i7 13.3英寸E-ink墨水屏 轻薄笔记本电脑(十代i7-10510U 16G 512GSSD),9999.0,ThinkPad京东自营旗舰店,6600+条评价
13,27307261434,和谐号 XS-6100办公商用台式电脑主机组装整机(AMD九代八核A9-9820/8g/256g 无线WiFi)27英寸,1880.0,和谐号电脑京东自营官方旗舰店,5000+条评价
14,10023120757745,【王源代言】联想ThinkBook 15商务办公15.6英寸女生轻薄游戏本ThinkPad笔记本电脑 十代i7 16G内存 512G固态@3QCD定制 FHD高清屏 2G独显 背光键盘 指纹Win10,5999.0,ThinkPad福建授权专卖店,2200+条评价
15,1262736103,戴尔(DELL)高性能商用 办公台式电脑 游戏吃鸡 设计师3D建模渲染  成就5090 单主机（1050ti-4G独显）  i5-9400 16G 1T+256GSSD 定,4999.0,戴尔优显台式机专卖店,1500+条评价
16,72332439090,戴尔（DELL）灵越5000 5593/5493 成就3401超极本学生办公女生轻薄本手提笔记本电脑 14英寸|银色|十代i5-1035G1|2G独显 16G内存 256GPcie固态+1T机械 定制,4399.0,戴尔华宏创天专卖店,1.1万+条评价
17,68056206883,华硕(ASUS)  灵耀14 十代酷睿 13.5mm超轻薄14英寸商务办公笔记本电脑100%sRGB 十代i5 16G 512G 轻约1.1kg 松木青,5999.0,华硕电脑官方旗舰店,900+条评价
18,58756438422,联想(Lenovo)扬天M7200d 锐龙四核高性能商务家用网课办公台式电脑整机 23英寸全高清屏 定制R3-2200G/8G/1T+256G双硬盘,3999.0,联想扬天京东自营授权旗舰店,900+条评价
19,100008348522,雷诺塔 十代i5 10400F/B460/GTX1660S SUPER吃鸡游戏台式电脑主机DIY组装,3999.0,雷诺塔组装电脑旗舰店,4.5万+条评价
20,11308142908,惠普（HP）惠普星15青春版 2020款超薄本笔记本电脑15.6英寸轻薄女生学生商务办公游戏超级本 星光银 i3-1005G1 升级版：8GB 512G SSD 纯固态,3499.0,惠普宇熙世纪专卖店,700+条评价
21,14541812601,长城（Great Wall）台式电脑主机商用家用台式机办公电脑吃鸡游戏电脑 主机+23.8显示器 酷睿 i5  8G 512GG固态 内置无线+蓝牙,2399.0,长城电脑梦之缘专卖店,4100+条评价
22,10020428752798,惠普（HP）星14青春版 十代酷睿14英寸窄边框商务办公学生轻薄游戏笔记本电脑 旗舰版【2021星空银-11代i5】 配置二：8G内存/512G固态,4599.0,惠普中成德胜专卖店,1.1万+条评价
23,10023460953243,宏碁(Acer)墨舞EX215 15.6英寸轻薄笔记本(i5-10210U 8G 128G+1TB MX230 DDR5独显 FHD 支持双硬盘 Win10),4099.0,宏碁商用京东自营旗舰店,9900+条评价
24,26925907913,联想ThinkPad E490（23CD）笔记本电脑14英寸FHD高清商务办公超薄2G独显 升级版：i5-8265U 16G 512G固态,4699.0,ThinkPad东南授权专卖店,3000+条评价
25,100016022324,联想新品IdeaPad14s 2020款 十代英特尔酷睿i3/i5 14英寸 高性能轻薄笔记本电脑 Intel i3 10110U银 双盘丨8G 1T机械+512G固态,3749.0,联想航电授权专卖店,5.8万+条评价
26,41910115119,联想(Lenovo) 扬天 威6 14英寸2020款酷睿十代I5窄边框轻薄商务办公学习游戏笔记本电脑 定制i5-1035G1 16G内存 1T+512G 2G独显 预装office 上门服务,4799.0,联想朗通金牌专营店,2800+条评价
27,100005417281,联想ThinkBook 2021款 11代酷睿i5/i7 高色域游戏本 超轻薄商务办公学生笔记本电脑 15-03CD i7-1165G7 MX450独显 16G内存 512G固态 官方标配,6399.0,ThinkPad成都授权专卖店,200+条评价
28,100010338574,神舟战神ZX6/TX6-CU5DA 十代六核i5 GTX1650/1050独显手提游戏本笔记本电脑 TX6升级版/十代i5/16G/512/72%色域,5499.0,神舟游戏本专卖店,1.7万+条评价
29,64212299747,联想(Lenovo)扬天M4610d 2020款英特尔酷睿九代i3四核 网课家用商务办公台式电脑整机 23英寸全高清屏 定制 i3-9100/8G/1T+128G固态,4099.0,联想扬天京东自营授权旗舰店,800+条评价
30,53190485905,戴尔笔记本电脑dell灵越14-7400 高色域斩蓝屏超轻薄本(十一代 i7-1165G7 16G 512G MX350 2GB独显)铝合金,9499.0,戴尔京东自营官方旗舰店,1.5万+条评价
31,100013068442,戴尔（DELL）灵越5000 5593/5493 十代酷睿四核家用轻薄游戏商务办公学生手提笔记本电脑 银色|15.6英寸|i5-1035G1|2G独显 8G内存 512GPCIE固态硬盘 标配版,4499.0,戴尔华宏创天专卖店,2.3万+条评价
32,100005667913,华硕(ASUS) 猎鹰V4 23.8英寸商用办公一体机电脑(酷睿i5 8G 256GSSD+1T  MX130 2G 全高清 上门售后)黑,5199.0,华硕京东自营官方旗舰店,7700+条评价
33,43822926269,AOC AIO大师926 23.8英寸高清办公一体机台式电脑 (九代i3-9100 8G 256G+1T双硬盘 升降旋转支架 支持壁挂),3599.0,AOC电脑京东自营旗舰店,1.8万+条评价
34,10023300612679,华为MateBook D 14/15 超薄笔记本电脑办公学生游戏商务本手提电脑 D14｜银i5/16G/512G/独显+有线耳机  带Win10系统/office办公软件,5799.0,华为肆玖专卖店,7600+条评价
35,100005417283,联想（Lenovo）AIO520C 23.8英寸 一体机台式电脑 商务办公家用电脑 i5-10400T 8G 256G  独显 黑色,4799.0,联想京东自营官方旗舰店,5000+条评价
36,49311167949,惠普(HP)ENVY 13-ba0016TU 13.3英寸超轻薄笔记本电脑(i7-1065G7 8G 512G SSD UMA FHD IPS),6699.0,惠普京东自营官方旗舰店,6600+条评价
37,100002019559,华为平板MatePad Pro 10.8英寸麒麟990影音娱乐游戏办公学习全面屏平板电脑6GB+128GB LTE全网通（贝母白）,3799.0,华为京东自营官方旗舰店,"去看二手
							28万+条评价"
38,65361032770,戴尔（DELL）成就3671 商用办公台式机电脑 设计制图游戏主机 主机+23.8英寸高清显示器 i5-9400 8G 1T 128G固态 定制,4198.0,戴尔百诚台式机专卖店,1.6万+条评价
39,47029824367,【王源代言】联想ThinkBook 十代酷睿i5/i7 商务办公游戏本ThinkPad笔记本电脑新款 15P-03CD(十代i7 GTX1650吃鸡显卡 16G内存512GB PCIE高速固态）定制,7999.0,ThinkPad重庆授权专卖店,1800+条评价
40,57567412808,华硕(ASUS) 猎鹰V4 23.8英寸商用办公一体机电脑(酷睿i5 8G 256GSSD+1T  MX130 2G 全高清 上门售后)白,5199.0,华硕京东自营官方旗舰店,7700+条评价
41,6724837,变异者商祺A3PRO  i3 9100F/8G/120G+1TB/独显2G/华硕主板组装电脑台式主机,2599.0,变异者组装电脑京东自营旗舰店,200+条评价
42,100013315036,京天 Duel D68 i5 10400F/RTX2060/华硕B460/240G/8G DDR4内存/台式组装电脑/游戏主机UPC,5299.0,京天（KOTIN）电脑京东自营旗舰店,1.2万+条评价
43,10021947376800,酷睿i5/i7/1650 4GD6独显/办公游戏台式组装电脑主机DIY组装机整机 主机+32英寸曲面显示器 I9级八核/1650 4GD6/32G,3499.0,鑫石电脑专营店,1200+条评价
44,59072685354,邪手水冷 i7 10700F/RTX2060/吃鸡游戏设计师 台式电脑主机 DIY组装机 高配电竞迷你mini,5888.0,邪手MOD水冷电脑旗舰店,1100+条评价
45,10021713150896,华为荣耀笔记本电脑MagicBook pro/14/15全面屏超薄本轻薄本便携学生商务办公本超极本 【20款14灰色】R5-4500U+16+512,4988.0,荣耀策山专卖店,1.4万+条评价
46,58988195462,宁美-魂-白骑士 升十代i5 10400/GTX1660/16G内存/256G SSD/游戏台式电脑主机DIY组装机/三年上门,4099.0,宁美国度京东自营旗舰店,9500+条评价
47,100004404041,联想(Lenovo)扬天M6610D 九代英特尔酷睿i5六核商用办公台式电脑整机 单主机 定制 i5-9400 16G 1T+512G双硬盘,5199.0,联想扬天京东自营授权旗舰店,1500+条评价
48,100016057908,华为平板MatePad Pro 5G 10.8英寸麒麟990游戏影音娱乐办公学习全面屏平板电脑8G+256G全网通(丹霞橙),5299.0,华为京东自营官方旗舰店,28万+条评价
49,10021465336647,联想ThinkPad T14 2020款十代酷睿i5/i7 14英寸T系列轻薄便携商务办公笔记本电脑  i7-10510U 8G 512G |4JCD 【定制】16GB内存512G固态硬盘,9799.0,ThinkPad重庆授权专卖店,300+条评价
50,10023474971425,15.6英寸轻薄酷睿笔记本电脑游戏学生全面屏 超级本  上网本办公十代高性能便携手提电脑笔记本免息 银灰色 官方标配-四核【8G运行+128G固态】,1858.0,格莱富电脑旗舰店,5200+条评价
51,100015705614,苹果（Apple）ipad2019/2020新款第8代10.2英寸air2更新版平板电脑 WiFi版 2020款 深空灰色 128G 原厂笔+ 壳膜,3839.0,APPLE翔合专卖店,18万+条评价
52,10022142874739,华为荣耀MagicBook Pro 16.1英寸全面屏超薄本轻薄本笔记本电脑超极本学生游戏办公手提 灰丨锐龙R5-4600H 16G 512G,5299.0,金博盛笔记本专营店,9200+条评价
0,100015870704,惠普(HP)星14 14英寸轻薄窄边框笔记本电脑(i5-1135G7 16G 512GSSD MX450 2G独显 FHD IPS 72% NTSC)初恋粉,6099.0,惠普京东自营官方旗舰店,1.3万+条评价
1,63837492993,联想ThinkPad E15 酷睿十代处理器 15.6英寸轻薄商务游戏笔记本电脑 I7-10710U 定制：（6DCD）16G 512G+1T机械 FHD/RX640 2G独显/office,7399.0,ThinkPad上海授权专卖店,1500+条评价
2,11943085281,戴尔（DELL）灵越5493/5593 燃5000 手提轻薄超极本商务办公网课学生游戏笔记本电脑 酷炫银|15.6英寸|i5-1035G1|2G独显 16G内存 256GPCIE固态+1T机械 定制版,4599.0,戴尔华宏创天专卖店,3万+条评价
3,25001799378,【支持win7专业版/旗舰版】联想E74商用办公税控台式机电脑主机20L机箱带串口并口 单主机（无显示器含键鼠） 定制i7-6700/8G/1T/2G独显,6699.0,联想朗通金牌专营店,2300+条评价
4,36234863347,DELL戴尔7070mff 微型台式电脑迷你小主机酷睿I5I7游戏商用台式机办公MINI客厅HTPC 单主机/含键盘鼠标 i7-9700T/16G/512G固态+1T/定制,5129.0,戴尔商用千臣专卖店,5600+条评价
5,21463870193,联想（Lenovo） 天逸510s 商用办公台式机电脑迷你主机 小机箱内置wifi 蓝牙 主机+21.5英寸显示器 【爆款】标配i3-10100 8G 1T 核显,2899.0,联想源睿台式机授权专卖店,2800+条评价
6,48958204361,2020款华为（HUAWEI）MateBook 14 全面屏轻薄商务办公固态笔记本手提电脑 皓月银 i5 10210U 16G 512G触摸屏,6788.0,华为兰焜专卖店,1400+条评价
7,100011946256,联想笔记本电脑 ideapad15S 2020款 锐龙R5 超轻薄本商务办公笔记本电脑 手提游戏本 定制：R5-4600U 8G 1T+512G固态,4199.0,联想华北授权专卖店,7800+条评价
8,10020315921664,联想(Lenovo)扬天V14 十代酷睿i5四核高性能轻薄学生超薄本商务办公游戏超级本手提笔记本电脑 定制 i5-1035G1/8G/512G固态 MX330 2G独显 全高清 星空灰,4799.0,联想扬天京东自营授权旗舰店,900+条评价
9,69379015969,联想（Lenovo）启天M415 商用办公台式电脑 i5-6500/4G/1T/集显 主机+19.5英寸显示器（可定制win7),4499.0,,50+条评价
10,67549386028,联想ThinkPad E490 酷睿版 英特尔i5 14英寸轻薄商务办公笔记本电脑 i5-8265U 8G 1T+128G固态 2G独显 2JCD,4599.0,ThinkPad京东官方自营旗舰店,4100+条评价
11,25168769081,宁美 i5 10400F/RTX2060 台式发烧游戏电脑主机电竞直播组装电脑/DIY组装机 标准版,4999.0,宁美官方旗舰店,400+条评价
12,10023320064601,华为荣耀MagicBook 14/15 全面屏笔记本电脑家用办公轻薄本商务超极本学生本超薄本 14英寸｜R5-3500U/16G/512G/集显 官方标配,4499.0,华为肆玖专卖店,700+条评价
13,51859838799,联想ThinkPad E480 14英寸窄边框商务办公手提笔记本电脑超轻薄本 酷睿八代 【i3】8G 500G机械@3PCD定制,2899.0,ThinkPad华东授权专卖店,1.4万+条评价
14,100007130003,攀升战神二代 i9 10900F创意设计师视频剪辑影视后期设计师水冷游戏台式电脑主机整机 【新品】十代i9 10900F | RTX3070,10999.0,攀升官方旗舰店,70+条评价
15,13648710172,【酷睿i7+独显2G游戏本】15.6英寸超轻薄窄边框笔记本电脑吃鸡金属商务办公大学生本便携超级本手提 酷睿i7 + GT940M 2G独显 16G内存 512G M.2固态,4199.0,iru旗舰店,1800+条评价
16,52531397735,"京品电脑	
惠普(HP)暗影精灵6 plus 17.3英寸游戏笔记本电脑(i7-10750H 16G 1TSSD RTX2070Super 8G独显)",12999.0,惠普（HP）OMEN暗影精灵京东自营旗舰店,7.8万+条评价
17,66001124380,联想YOGA C740 14英寸高色域超轻薄笔记本电脑 360°翻转触摸屏平板二合一酷睿十代 酷睿十代i5 16G 512G固态 云母金,6399.0,联想华东授权专卖店,1800+条评价
18,100010633416,【Win7电脑】联想台式机 扬天M6600D/M6603D商用办公台式电脑 开票税控电脑主机i5整机 单主机（含键鼠） 定制 i5 8G 128G+1T 无光驱 W7,4099.0,联想扬天华南授权专卖店,4700+条评价
19,100013458790,华硕(ASUS)笔记本电脑顽石6代i5轻薄本Y4200 14英寸学生办公手提电脑 冰钻银 升级丨i5-8265U 8G 1TB+256G固态,3888.0,华硕恩荣专卖店,1600+条评价
20,10022229864223,联想ThinkPad E15(3QCD)酷睿版 英特尔酷睿i5 15.6英寸轻薄笔记本电脑(i5-10210U 8G 512GSSD 2G独显 FHD)黑,5299.0,ThinkPad京东自营旗舰店,1.1万+条评价
